case:concept:name,concept:name,time:timestamp,a,b,i,n,result,temp
case_38,T_SetA,2026-02-10T07:41:00.000Z,,,,,,
case_38,T_SetB,2026-02-10T07:42:00.000Z,,2,,,,
case_38,T_IncI,2026-02-10T07:43:00.000Z,,,3,,,
case_38,T_CheckLoop,2026-02-10T07:44:00.000Z,,,,,,
case_38,T_CalcTemp,2026-02-10T07:45:00.000Z,,,,,,3
case_38,T_SetA,2026-02-10T07:46:00.000Z,2,,,,,
case_38,T_SetB,2026-02-10T07:47:00.000Z,,3,,,,
case_38,T_IncI,2026-02-10T07:48:00.000Z,,,4,,,
case_38,T_CheckLoop,2026-02-10T07:49:00.000Z,,,,,,
case_38,T_CalcTemp,2026-02-10T07:50:00.000Z,,,,,,5
case_38,T_SetA,2026-02-10T07:51:00.000Z,3,,,,,
case_38,T_SetB,2026-02-10T07:52:00.000Z,,5,,,,
case_38,T_IncI,2026-02-10T07:53:00.000Z,,,5,,,
case_38,T_CheckLoop,2026-02-10T07:54:00.000Z,,,,,,
case_38,T_CalcTemp,2026-02-10T07:55:00.000Z,,,,,,8
case_38,T_SetA,2026-02-10T07:56:00.000Z,5,,,,,
case_38,T_SetB,2026-02-10T07:57:00.000Z,,8,,,,
case_38,T_IncI,2026-02-10T07:58:00.000Z,,,6,,,
case_38,T_CheckLoop,2026-02-10T07:59:00.000Z,,,,,,
case_38,T_CalcTemp,2026-02-10T08:00:00.000Z,,,,,,13
case_38,T_SetA,2026-02-10T08:01:00.000Z,8,,,,,
case_38,T_SetB,2026-02-10T08:02:00.000Z,,13,,,,
case_38,T_IncI,2026-02-10T08:03:00.000Z,,,7,,,
case_38,T_CheckDone,2026-02-10T08:04:00.000Z,,,,,13,
case_39,T_Setup,2026-02-10T08:06:00.000Z,0,1,1,7,0,0
case_39,T_CheckLoop,2026-02-10T08:07:00.000Z,,,,,,
case_39,T_CalcTemp,2026-02-10T08:08:00.000Z,,,,,,1
case_39,T_SetA,2026-02-10T08:09:00.000Z,1,,,,,
case_39,T_SetB,2026-02-10T08:10:00.000Z,,,,,,
case_39,T_IncI,2026-02-10T08:11:00.000Z,,,2,,,
case_39,T_CheckLoop,2026-02-10T08:12:00.000Z,,,,,,
case_39,T_CalcTemp,2026-02-10T08:13:00.000Z,,,,,,2
case_39,T_SetA,2026-02-10T08:14:00.000Z,,,,,,
case_39,T_SetB,2026-02-10T08:15:00.000Z,,2,,,,
case_39,T_IncI,2026-02-10T08:16:00.000Z,,,3,,,
case_39,T_CheckLoop,2026-02-10T08:17:00.000Z,,,,,,
case_39,T_CalcTemp,2026-02-10T08:18:00.000Z,,,,,,3
case_39,T_SetA,2026-02-10T08:19:00.000Z,2,,,,,
case_39,T_SetB,2026-02-10T08:20:00.000Z,,3,,,,
case_39,T_IncI,2026-02-10T08:21:00.000Z,,,4,,,
case_39,T_CheckLoop,2026-02-10T08:22:00.000Z,,,,,,
case_39,T_CalcTemp,2026-02-10T08:23:00.000Z,,,,,,5
case_39,T_SetA,2026-02-10T08:24:00.000Z,3,,,,,
case_39,T_SetB,2026-02-10T08:25:00.000Z,,5,,,,
case_39,T_IncI,2026-02-10T08:26:00.000Z,,,5,,,
case_39,T_CheckLoop,2026-02-10T08:27:00.000Z,,,,,,
case_39,T_CalcTemp,2026-02-10T08:28:00.000Z,,,,,,8
case_39,T_SetA,2026-02-10T08:29:00.000Z,5,,,,,
case_39,T_SetB,2026-02-10T08:30:00.000Z,,8,,,,
case_39,T_IncI,2026-02-10T08:31:00.000Z,,,6,,,
case_39,T_CheckLoop,2026-02-10T08:32:00.000Z,,,,,,
case_39,T_CalcTemp,2026-02-10T08:33:00.000Z,,,,,,13
case_39,T_SetA,2026-02-10T08:34:00.000Z,8,,,,,
case_39,T_SetB,2026-02-10T08:35:00.000Z,,13,,,,
case_39,T_IncI,2026-02-10T08:36:00.000Z,,,7,,,
case_39,T_CheckDone,2026-02-10T08:37:00.000Z,,,,,13,
case_40,T_Setup,2026-02-10T08:39:00.000Z,0,1,1,7,0,0
case_40,T_CheckLoop,2026-02-10T08:40:00.000Z,,,,,,
case_40,T_CalcTemp,2026-02-10T08:41:00.000Z,,,,,,1
case_40,T_SetA,2026-02-10T08:42:00.000Z,1,,,,,
case_40,T_SetB,2026-02-10T08:43:00.000Z,,,,,,
case_40,T_IncI,2026-02-10T08:44:00.000Z,,,2,,,
case_40,T_CheckLoop,2026-02-10T08:45:00.000Z,,,,,,
case_40,T_CalcTemp,2026-02-10T08:46:00.000Z,,,,,,2
case_40,T_SetA,2026-02-10T08:47:00.000Z,,,,,,
case_40,T_SetB,2026-02-10T08:48:00.000Z,,2,,,,
case_40,T_IncI,2026-02-10T08:49:00.000Z,,,3,,,
case_40,T_CheckLoop,2026-02-10T08:50:00.000Z,,,,,,
case_40,T_CalcTemp,2026-02-10T08:51:00.000Z,,,,,,3
case_40,T_SetA,2026-02-10T08:52:00.000Z,2,,,,,
case_40,T_SetB,2026-02-10T08:53:00.000Z,,3,,,,
case_40,T_IncI,2026-02-10T08:54:00.000Z,,,4,,,
case_40,T_CheckLoop,2026-02-10T08:55:00.000Z,,,,,,
case_40,T_CalcTemp,2026-02-10T08:56:00.000Z,,,,,,5
case_40,T_SetA,2026-02-10T08:57:00.000Z,3,,,,,
case_40,T_SetB,2026-02-10T08:58:00.000Z,,5,,,,
case_40,T_IncI,2026-02-10T08:59:00.000Z,,,5,,,
case_40,T_CheckLoop,2026-02-10T09:00:00.000Z,,,,,,
case_40,T_CalcTemp,2026-02-10T09:01:00.000Z,,,,,,8
case_40,T_SetA,2026-02-10T09:02:00.000Z,5,,,,,
case_40,T_SetB,2026-02-10T09:03:00.000Z,,8,,,,
case_40,T_IncI,2026-02-10T09:04:00.000Z,,,6,,,
case_40,T_CheckLoop,2026-02-10T09:05:00.000Z,,,,,,
case_40,T_CalcTemp,2026-02-10T09:06:00.000Z,,,,,,13
case_40,T_SetA,2026-02-10T09:07:00.000Z,8,,,,,
case_40,T_SetB,2026-02-10T09:08:00.000Z,,13,,,,
case_40,T_IncI,2026-02-10T09:09:00.000Z,,,7,,,
case_40,T_CheckDone,2026-02-10T09:10:00.000Z,,,,,13,
case_41,T_Setup,2026-02-10T09:12:00.000Z,0,1,1,7,0,0
case_41,T_CheckLoop,2026-02-10T09:13:00.000Z,,,,,,
case_41,T_CalcTemp,2026-02-10T09:14:00.000Z,,,,,,1
case_41,T_SetA,2026-02-10T09:15:00.000Z,1,,,,,
case_41,T_SetB,2026-02-10T09:16:00.000Z,,,,,,
case_41,T_IncI,2026-02-10T09:17:00.000Z,,,2,,,
case_41,T_CheckLoop,2026-02-10T09:18:00.000Z,,,,,,
case_41,T_CalcTemp,2026-02-10T09:19:00.000Z,,,,,,2
case_41,T_SetA,2026-02-10T09:20:00.000Z,,,,,,
case_41,T_SetB,2026-02-10T09:21:00.000Z,,2,,,,
case_41,T_IncI,2026-02-10T09:22:00.000Z,,,3,,,
case_41,T_CheckLoop,2026-02-10T09:23:00.000Z,,,,,,
case_41,T_CalcTemp,2026-02-10T09:24:00.000Z,,,,,,3
case_41,T_SetA,2026-02-10T09:25:00.000Z,2,,,,,
case_41,T_SetB,2026-02-10T09:26:00.000Z,,3,,,,
case_41,T_IncI,2026-02-10T09:27:00.000Z,,,4,,,
case_41,T_CheckLoop,2026-02-10T09:28:00.000Z,,,,,,
case_41,T_CalcTemp,2026-02-10T09:29:00.000Z,,,,,,5
case_41,T_SetA,2026-02-10T09:30:00.000Z,3,,,,,
case_41,T_SetB,2026-02-10T09:31:00.000Z,,5,,,,
case_41,T_IncI,2026-02-10T09:32:00.000Z,,,5,,,
case_41,T_CheckLoop,2026-02-10T09:33:00.000Z,,,,,,
case_41,T_CalcTemp,2026-02-10T09:34:00.000Z,,,,,,8
case_41,T_SetA,2026-02-10T09:35:00.000Z,5,,,,,
case_41,T_SetB,2026-02-10T09:36:00.000Z,,8,,,,
case_41,T_IncI,2026-02-10T09:37:00.000Z,,,6,,,
case_41,T_CheckLoop,2026-02-10T09:38:00.000Z,,,,,,
case_41,T_CalcTemp,2026-02-10T09:39:00.000Z,,,,,,13
case_41,T_SetA,2026-02-10T09:40:00.000Z,8,,,,,
case_41,T_SetB,2026-02-10T09:41:00.000Z,,13,,,,
case_41,T_IncI,2026-02-10T09:42:00.000Z,,,7,,,
case_41,T_CheckDone,2026-02-10T09:43:00.000Z,,,,,13,
case_42,T_Setup,2026-02-10T09:45:00.000Z,0,1,1,7,0,0
case_42,T_CheckLoop,2026-02-10T09:46:00.000Z,,,,,,
case_42,T_CalcTemp,2026-02-10T09:47:00.000Z,,,,,,1
case_42,T_SetA,2026-02-10T09:48:00.000Z,1,,,,,
case_42,T_SetB,2026-02-10T09:49:00.000Z,,,,,,
case_42,T_IncI,2026-02-10T09:50:00.000Z,,,2,,,
case_42,T_CheckLoop,2026-02-10T09:51:00.000Z,,,,,,
case_42,T_CalcTemp,2026-02-10T09:52:00.000Z,,,,,,2
case_42,T_SetA,2026-02-10T09:53:00.000Z,,,,,,
case_42,T_SetB,2026-02-10T09:54:00.000Z,,2,,,,
case_42,T_IncI,2026-02-10T09:55:00.000Z,,,3,,,
case_42,T_CheckLoop,2026-02-10T09:56:00.000Z,,,,,,
case_42,T_CalcTemp,2026-02-10T09:57:00.000Z,,,,,,3
case_42,T_SetA,2026-02-10T09:58:00.000Z,2,,,,,
case_42,T_SetB,2026-02-10T09:59:00.000Z,,3,,,,
case_42,T_IncI,2026-02-10T10:00:00.000Z,,,4,,,
case_42,T_CheckLoop,2026-02-10T10:01:00.000Z,,,,,,
case_42,T_CalcTemp,2026-02-10T10:02:00.000Z,,,,,,5
case_42,T_SetA,2026-02-10T10:03:00.000Z,3,,,,,
case_42,T_SetB,2026-02-10T10:04:00.000Z,,5,,,,
case_42,T_IncI,2026-02-10T10:05:00.000Z,,,5,,,
case_42,T_CheckLoop,2026-02-10T10:06:00.000Z,,,,,,
case_42,T_CalcTemp,2026-02-10T10:07:00.000Z,,,,,,8
case_42,T_SetA,2026-02-10T10:08:00.000Z,5,,,,,
case_42,T_SetB,2026-02-10T10:09:00.000Z,,8,,,,
case_42,T_IncI,2026-02-10T10:10:00.000Z,,,6,,,
case_42,T_CheckLoop,2026-02-10T10:11:00.000Z,,,,,,
case_42,T_CalcTemp,2026-02-10T10:12:00.000Z,,,,,,13
case_42,T_SetA,2026-02-10T10:13:00.000Z,8,,,,,
case_42,T_SetB,2026-02-10T10:14:00.000Z,,13,,,,
case_42,T_IncI,2026-02-10T10:15:00.000Z,,,7,,,
case_42,T_CheckDone,2026-02-10T10:16:00.000Z,,,,,13,
case_43,T_Setup,2026-02-10T10:18:00.000Z,0,1,1,7,0,0
case_43,T_CheckLoop,2026-02-10T10:19:00.000Z,,,,,,
case_43,T_CalcTemp,2026-02-10T10:20:00.000Z,,,,,,1
case_43,T_SetA,2026-02-10T10:21:00.000Z,1,,,,,
case_43,T_SetB,2026-02-10T10:22:00.000Z,,,,,,
case_43,T_IncI,2026-02-10T10:23:00.000Z,,,2,,,
case_43,T_CheckLoop,2026-02-10T10:24:00.000Z,,,,,,
case_43,T_CalcTemp,2026-02-10T10:25:00.000Z,,,,,,2
case_43,T_SetA,2026-02-10T10:26:00.000Z,,,,,,
case_43,T_SetB,2026-02-10T10:27:00.000Z,,2,,,,
case_43,T_IncI,2026-02-10T10:28:00.000Z,,,3,,,
case_43,T_CheckLoop,2026-02-10T10:29:00.000Z,,,,,,
case_43,T_CalcTemp,2026-02-10T10:30:00.000Z,,,,,,3
case_43,T_SetA,2026-02-10T10:31:00.000Z,2,,,,,
case_43,T_SetB,2026-02-10T10:32:00.000Z,,3,,,,
case_43,T_IncI,2026-02-10T10:33:00.000Z,,,4,,,
case_43,T_CheckLoop,2026-02-10T10:34:00.000Z,,,,,,
case_43,T_CalcTemp,2026-02-10T10:35:00.000Z,,,,,,5
case_43,T_SetA,2026-02-10T10:36:00.000Z,3,,,,,
case_43,T_SetB,2026-02-10T10:37:00.000Z,,5,,,,
case_43,T_IncI,2026-02-10T10:38:00.000Z,,,5,,,
case_43,T_CheckLoop,2026-02-10T10:39:00.000Z,,,,,,
case_43,T_CalcTemp,2026-02-10T10:40:00.000Z,,,,,,8
case_43,T_SetA,2026-02-10T10:41:00.000Z,5,,,,,
case_43,T_SetB,2026-02-10T10:42:00.000Z,,8,,,,
case_43,T_IncI,2026-02-10T10:43:00.000Z,,,6,,,
case_43,T_CheckLoop,2026-02-10T10:44:00.000Z,,,,,,
case_43,T_CalcTemp,2026-02-10T10:45:00.000Z,,,,,,13
case_43,T_SetA,2026-02-10T10:46:00.000Z,8,,,,,
case_43,T_SetB,2026-02-10T10:47:00.000Z,,13,,,,
case_43,T_IncI,2026-02-10T10:48:00.000Z,,,7,,,
case_43,T_CheckDone,2026-02-10T10:49:00.000Z,,,,,13,
case_44,T_Setup,2026-02-10T10:51:00.000Z,0,1,1,7,0,0
case_44,T_CheckLoop,2026-02-10T10:52:00.000Z,,,,,,
case_44,T_CalcTemp,2026-02-10T10:53:00.000Z,,,,,,1
case_44,T_SetA,2026-02-10T10:54:00.000Z,1,,,,,
case_44,T_SetB,2026-02-10T10:55:00.000Z,,,,,,
case_44,T_IncI,2026-02-10T10:56:00.000Z,,,2,,,
case_44,T_CheckLoop,2026-02-10T10:57:00.000Z,,,,,,
case_44,T_CalcTemp,2026-02-10T10:58:00.000Z,,,,,,2
case_44,T_SetA,2026-02-10T10:59:00.000Z,,,,,,
case_44,T_SetB,2026-02-10T11:00:00.000Z,,2,,,,
case_44,T_IncI,2026-02-10T11:01:00.000Z,,,3,,,
case_44,T_CheckLoop,2026-02-10T11:02:00.000Z,,,,,,
case_44,T_CalcTemp,2026-02-10T11:03:00.000Z,,,,,,3
case_44,T_SetA,2026-02-10T11:04:00.000Z,2,,,,,
case_44,T_SetB,2026-02-10T11:05:00.000Z,,3,,,,
case_44,T_IncI,2026-02-10T11:06:00.000Z,,,4,,,
case_44,T_CheckLoop,2026-02-10T11:07:00.000Z,,,,,,
case_44,T_CalcTemp,2026-02-10T11:08:00.000Z,,,,,,5
case_44,T_SetA,2026-02-10T11:09:00.000Z,3,,,,,
case_44,T_SetB,2026-02-10T11:10:00.000Z,,5,,,,
case_44,T_IncI,2026-02-10T11:11:00.000Z,,,5,,,
case_44,T_CheckLoop,2026-02-10T11:12:00.000Z,,,,,,
case_44,T_CalcTemp,2026-02-10T11:13:00.000Z,,,,,,8
case_44,T_SetA,2026-02-10T11:14:00.000Z,5,,,,,
case_44,T_SetB,2026-02-10T11:15:00.000Z,,8,,,,
case_44,T_IncI,2026-02-10T11:16:00.000Z,,,6,,,
case_44,T_CheckLoop,2026-02-10T11:17:00.000Z,,,,,,
case_44,T_CalcTemp,2026-02-10T11:18:00.000Z,,,,,,13
case_44,T_SetA,2026-02-10T11:19:00.000Z,8,,,,,
case_44,T_SetB,2026-02-10T11:20:00.000Z,,13,,,,
case_44,T_IncI,2026-02-10T11:21:00.000Z,,,7,,,
case_44,T_CheckDone,2026-02-10T11:22:00.000Z,,,,,13,
case_45,T_Setup,2026-02-10T11:24:00.000Z,0,1,1,7,0,0
case_45,T_CheckLoop,2026-02-10T11:25:00.000Z,,,,,,
case_45,T_CalcTemp,2026-02-10T11:26:00.000Z,,,,,,1
case_45,T_SetA,2026-02-10T11:27:00.000Z,1,,,,,
case_45,T_SetB,2026-02-10T11:28:00.000Z,,,,,,
case_45,T_IncI,2026-02-10T11:29:00.000Z,,,2,,,
case_45,T_CheckLoop,2026-02-10T11:30:00.000Z,,,,,,
case_45,T_CalcTemp,2026-02-10T11:31:00.000Z,,,,,,2
case_45,T_SetA,2026-02-10T11:32:00.000Z,,,,,,
case_45,T_SetB,2026-02-10T11:33:00.000Z,,2,,,,
case_45,T_IncI,2026-02-10T11:34:00.000Z,,,3,,,
case_45,T_CheckLoop,2026-02-10T11:35:00.000Z,,,,,,
case_45,T_CalcTemp,2026-02-10T11:36:00.000Z,,,,,,3
case_45,T_SetA,2026-02-10T11:37:00.000Z,2,,,,,
case_45,T_SetB,2026-02-10T11:38:00.000Z,,3,,,,
case_45,T_IncI,2026-02-10T11:39:00.000Z,,,4,,,
case_45,T_CheckLoop,2026-02-10T11:40:00.000Z,,,,,,
case_45,T_CalcTemp,2026-02-10T11:41:00.000Z,,,,,,5
case_45,T_SetA,2026-02-10T11:42:00.000Z,3,,,,,
case_45,T_SetB,2026-02-10T11:43:00.000Z,,5,,,,
case_45,T_IncI,2026-02-10T11:44:00.000Z,,,5,,,
case_45,T_CheckLoop,2026-02-10T11:45:00.000Z,,,,,,
case_45,T_CalcTemp,2026-02-10T11:46:00.000Z,,,,,,8
case_45,T_SetA,2026-02-10T11:47:00.000Z,5,,,,,
case_45,T_SetB,2026-02-10T11:48:00.000Z,,8,,,,
case_45,T_IncI,2026-02-10T11:49:00.000Z,,,6,,,
case_45,T_CheckLoop,2026-02-10T11:50:00.000Z,,,,,,
case_45,T_CalcTemp,2026-02-10T11:51:00.000Z,,,,,,13
case_45,T_SetA,2026-02-10T11:52:00.000Z,8,,,,,
case_45,T_SetB,2026-02-10T11:53:00.000Z,,13,,,,
case_45,T_IncI,2026-02-10T11:54:00.000Z,,,7,,,
case_45,T_CheckDone,2026-02-10T11:55:00.000Z,,,,,13,
case_46,T_Setup,2026-02-10T11:57:00.000Z,0,1,1,7,0,0
case_46,T_CheckLoop,2026-02-10T11:58:00.000Z,,,,,,
case_46,T_CalcTemp,2026-02-10T11:59:00.000Z,,,,,,1
case_46,T_SetA,2026-02-10T12:00:00.000Z,1,,,,,
case_46,T_SetB,2026-02-10T12:01:00.000Z,,,,,,
case_46,T_IncI,2026-02-10T12:02:00.000Z,,,2,,,
case_46,T_CheckLoop,2026-02-10T12:03:00.000Z,,,,,,
case_46,T_CalcTemp,2026-02-10T12:04:00.000Z,,,,,,2
case_46,T_SetA,2026-02-10T12:05:00.000Z,,,,,,
case_46,T_SetB,2026-02-10T12:06:00.000Z,,2,,,,
case_46,T_IncI,2026-02-10T12:07:00.000Z,,,3,,,
case_46,T_CheckLoop,2026-02-10T12:08:00.000Z,,,,,,
case_46,T_CalcTemp,2026-02-10T12:09:00.000Z,,,,,,3
case_46,T_SetA,2026-02-10T12:10:00.000Z,2,,,,,
case_46,T_SetB,2026-02-10T12:11:00.000Z,,3,,,,
case_46,T_IncI,2026-02-10T12:12:00.000Z,,,4,,,
case_46,T_CheckLoop,2026-02-10T12:13:00.000Z,,,,,,
case_46,T_CalcTemp,2026-02-10T12:14:00.000Z,,,,,,5
case_46,T_SetA,2026-02-10T12:15:00.000Z,3,,,,,
case_46,T_SetB,2026-02-10T12:16:00.000Z,,5,,,,
case_46,T_IncI,2026-02-10T12:17:00.000Z,,,5,,,
case_46,T_CheckLoop,2026-02-10T12:18:00.000Z,,,,,,
case_46,T_CalcTemp,2026-02-10T12:19:00.000Z,,,,,,8
case_46,T_SetA,2026-02-10T12:20:00.000Z,5,,,,,
case_46,T_SetB,2026-02-10T12:21:00.000Z,,8,,,,
case_46,T_IncI,2026-02-10T12:22:00.000Z,,,6,,,
case_46,T_CheckLoop,2026-02-10T12:23:00.000Z,,,,,,
case_46,T_CalcTemp,2026-02-10T12:24:00.000Z,,,,,,13
case_46,T_SetA,2026-02-10T12:25:00.000Z,8,,,,,
case_46,T_SetB,2026-02-10T12:26:00.000Z,,13,,,,
case_46,T_IncI,2026-02-10T12:27:00.000Z,,,7,,,
case_46,T_CheckDone,2026-02-10T12:28:00.000Z,,,,,13,
case_47,T_Setup,2026-02-10T12:30:00.000Z,0,1,1,7,0,0
case_47,T_CheckLoop,2026-02-10T12:31:00.000Z,,,,,,
case_47,T_CalcTemp,2026-02-10T12:32:00.000Z,,,,,,1
case_47,T_SetA,2026-02-10T12:33:00.000Z,1,,,,,
case_47,T_SetB,2026-02-10T12:34:00.000Z,,,,,,
case_47,T_IncI,2026-02-10T12:35:00.000Z,,,2,,,
case_47,T_CheckLoop,2026-02-10T12:36:00.000Z,,,,,,
case_47,T_CalcTemp,2026-02-10T12:37:00.000Z,,,,,,2
case_47,T_SetA,2026-02-10T12:38:00.000Z,,,,,,
case_47,T_SetB,2026-02-10T12:39:00.000Z,,2,,,,
case_47,T_IncI,2026-02-10T12:40:00.000Z,,,3,,,
case_47,T_CheckLoop,2026-02-10T12:41:00.000Z,,,,,,
case_47,T_CalcTemp,2026-02-10T12:42:00.000Z,,,,,,3
case_47,T_SetA,2026-02-10T12:43:00.000Z,2,,,,,
case_47,T_SetB,2026-02-10T12:44:00.000Z,,3,,,,
case_47,T_IncI,2026-02-10T12:45:00.000Z,,,4,,,
case_47,T_CheckLoop,2026-02-10T12:46:00.000Z,,,,,,
case_47,T_CalcTemp,2026-02-10T12:47:00.000Z,,,,,,5
case_47,T_SetA,2026-02-10T12:48:00.000Z,3,,,,,
case_47,T_SetB,2026-02-10T12:49:00.000Z,,5,,,,
case_47,T_IncI,2026-02-10T12:50:00.000Z,,,5,,,
case_47,T_CheckLoop,2026-02-10T12:51:00.000Z,,,,,,
case_47,T_CalcTemp,2026-02-10T12:52:00.000Z,,,,,,8
case_47,T_SetA,2026-02-10T12:53:00.000Z,5,,,,,
case_47,T_SetB,2026-02-10T12:54:00.000Z,,8,,,,
case_47,T_IncI,2026-02-10T12:55:00.000Z,,,6,,,
case_47,T_CheckLoop,2026-02-10T12:56:00.000Z,,,,,,
case_47,T_CalcTemp,2026-02-10T12:57:00.000Z,,,,,,13
case_47,T_SetA,2026-02-10T12:58:00.000Z,8,,,,,
case_47,T_SetB,2026-02-10T12:59:00.000Z,,13,,,,
case_47,T_IncI,2026-02-10T13:00:00.000Z,,,7,,,
case_47,T_CheckDone,2026-02-10T13:01:00.000Z,,,,,13,
case_48,T_Setup,2026-02-10T13:03:00.000Z,0,1,1,7,0,0
case_48,T_CheckLoop,2026-02-10T13:04:00.000Z,,,,,,
case_48,T_CalcTemp,2026-02-10T13:05:00.000Z,,,,,,1
case_48,T_SetA,2026-02-10T13:06:00.000Z,1,,,,,
case_48,T_SetB,2026-02-10T13:07:00.000Z,,,,,,
case_48,T_IncI,2026-02-10T13:08:00.000Z,,,2,,,
case_48,T_CheckLoop,2026-02-10T13:09:00.000Z,,,,,,
case_48,T_CalcTemp,2026-02-10T13:10:00.000Z,,,,,,2
case_48,T_SetA,2026-02-10T13:11:00.000Z,,,,,,
case_48,T_SetB,2026-02-10T13:12:00.000Z,,2,,,,
case_48,T_IncI,2026-02-10T13:13:00.000Z,,,3,,,
case_48,T_CheckLoop,2026-02-10T13:14:00.000Z,,,,,,
case_48,T_CalcTemp,2026-02-10T13:15:00.000Z,,,,,,3
case_48,T_SetA,2026-02-10T13:16:00.000Z,2,,,,,
case_48,T_SetB,2026-02-10T13:17:00.000Z,,3,,,,
case_48,T_IncI,2026-02-10T13:18:00.000Z,,,4,,,
case_48,T_CheckLoop,2026-02-10T13:19:00.000Z,,,,,,
case_48,T_CalcTemp,2026-02-10T13:20:00.000Z,,,,,,5
case_48,T_SetA,2026-02-10T13:21:00.000Z,3,,,,,
case_48,T_SetB,2026-02-10T13:22:00.000Z,,5,,,,
case_48,T_IncI,2026-02-10T13:23:00.000Z,,,5,,,
case_48,T_CheckLoop,2026-02-10T13:24:00.000Z,,,,,,
case_48,T_CalcTemp,2026-02-10T13:25:00.000Z,,,,,,8
case_48,T_SetA,2026-02-10T13:26:00.000Z,5,,,,,
case_48,T_SetB,2026-02-10T13:27:00.000Z,,8,,,,
case_48,T_IncI,2026-02-10T13:28:00.000Z,,,6,,,
case_48,T_CheckLoop,2026-02-10T13:29:00.000Z,,,,,,
case_48,T_CalcTemp,2026-02-10T13:30:00.000Z,,,,,,13
case_48,T_SetA,2026-02-10T13:31:00.000Z,8,,,,,
case_48,T_SetB,2026-02-10T13:32:00.000Z,,13,,,,
case_48,T_IncI,2026-02-10T13:33:00.000Z,,,7,,,
case_48,T_CheckDone,2026-02-10T13:34:00.000Z,,,,,13,
case_49,T_Setup,2026-02-10T13:36:00.000Z,0,1,1,7,0,0
case_49,T_CheckLoop,2026-02-10T13:37:00.000Z,,,,,,
case_49,T_CalcTemp,2026-02-10T13:38:00.000Z,,,,,,1
case_49,T_SetA,2026-02-10T13:39:00.000Z,1,,,,,
case_49,T_SetB,2026-02-10T13:40:00.000Z,,,,,,
case_49,T_IncI,2026-02-10T13:41:00.000Z,,,2,,,
case_49,T_CheckLoop,2026-02-10T13:42:00.000Z,,,,,,
case_49,T_CalcTemp,2026-02-10T13:43:00.000Z,,,,,,2
case_49,T_SetA,2026-02-10T13:44:00.000Z,,,,,,
case_49,T_SetB,2026-02-10T13:45:00.000Z,,2,,,,
case_49,T_IncI,2026-02-10T13:46:00.000Z,,,3,,,
case_49,T_CheckLoop,2026-02-10T13:47:00.000Z,,,,,,
case_49,T_CalcTemp,2026-02-10T13:48:00.000Z,,,,,,3
case_49,T_SetA,2026-02-10T13:49:00.000Z,2,,,,,
case_49,T_SetB,2026-02-10T13:50:00.000Z,,3,,,,
case_49,T_IncI,2026-02-10T13:51:00.000Z,,,4,,,
case_49,T_CheckLoop,2026-02-10T13:52:00.000Z,,,,,,
case_49,T_CalcTemp,2026-02-10T13:53:00.000Z,,,,,,5
case_49,T_SetA,2026-02-10T13:54:00.000Z,3,,,,,
case_49,T_SetB,2026-02-10T13:55:00.000Z,,5,,,,
case_49,T_IncI,2026-02-10T13:56:00.000Z,,,5,,,
case_49,T_CheckLoop,2026-02-10T13:57:00.000Z,,,,,,
case_49,T_CalcTemp,2026-02-10T13:58:00.000Z,,,,,,8
case_49,T_SetA,2026-02-10T13:59:00.000Z,5,,,,,
case_49,T_SetB,2026-02-10T14:00:00.000Z,,8,,,,
case_49,T_IncI,2026-02-10T14:01:00.000Z,,,6,,,
case_49,T_CheckLoop,2026-02-10T14:02:00.000Z,,,,,,
case_49,T_CalcTemp,2026-02-10T14:03:00.000Z,,,,,,13
case_49,T_SetA,2026-02-10T14:04:00.000Z,8,,,,,
case_49,T_SetB,2026-02-10T14:05:00.000Z,,13,,,,
case_49,T_IncI,2026-02-10T14:06:00.000Z,,,7,,,
case_49,T_CheckDone,2026-02-10T14:07:00.000Z,,,,,13,
case_50,T_Setup,2026-02-10T14:09:00.000Z,0,1,1,7,0,0
case_50,T_CheckLoop,2026-02-10T14:10:00.000Z,,,,,,
case_50,T_CalcTemp,2026-02-10T14:11:00.000Z,,,,,,1
case_50,T_SetA,2026-02-10T14:12:00.000Z,1,,,,,
case_50,T_SetB,2026-02-10T14:13:00.000Z,,,,,,
case_50,T_IncI,2026-02-10T14:14:00.000Z,,,2,,,
case_50,T_CheckLoop,2026-02-10T14:15:00.000Z,,,,,,
case_50,T_CalcTemp,2026-02-10T14:16:00.000Z,,,,,,2
case_50,T_SetA,2026-02-10T14:17:00.000Z,,,,,,
case_50,T_SetB,2026-02-10T14:18:00.000Z,,2,,,,
case_50,T_IncI,2026-02-10T14:19:00.000Z,,,3,,,
case_50,T_CheckLoop,2026-02-10T14:20:00.000Z,,,,,,
case_50,T_CalcTemp,2026-02-10T14:21:00.000Z,,,,,,3
case_50,T_SetA,2026-02-10T14:22:00.000Z,2,,,,,
case_50,T_SetB,2026-02-10T14:23:00.000Z,,3,,,,
case_50,T_IncI,2026-02-10T14:24:00.000Z,,,4,,,
case_50,T_CheckLoop,2026-02-10T14:25:00.000Z,,,,,,
case_50,T_CalcTemp,2026-02-10T14:26:00.000Z,,,,,,5
case_50,T_SetA,2026-02-10T14:27:00.000Z,3,,,,,
case_50,T_SetB,2026-02-10T14:28:00.000Z,,5,,,,
case_50,T_IncI,2026-02-10T14:29:00.000Z,,,5,,,
case_50,T_CheckLoop,2026-02-10T14:30:00.000Z,,,,,,
